traIndex,GPS_ID,labels
1880,28286,63
1881,28287,39
1882,28331,45
1883,28332,34
1884,28333,38
1885,28334,52
1886,28335,18
1887,28348,43
1888,28349,44
1889,28350,49
1890,28351,14
1891,28352,19
1892,28386,4
1893,28387,31
1894,28388,51
1895,28389,70
1896,28428,43
1897,28429,55
1898,28430,55
1899,28461,17
1900,28462,67
1901,28463,58
1902,28464,22
1903,28500,28
1904,28501,48
1905,28544,58
1906,28545,20
1907,28546,39
1908,28547,18
1909,28574,68
1910,28575,68
1911,28576,68
1912,28648,22
1913,28692,37
1914,28693,27
1915,28735,68
1916,28782,13
1917,28783,67
1918,28859,39
1919,28860,27
1920,28861,39
1921,28862,40
1922,28863,2
1923,28901,61
1924,28931,56
1925,28932,26
1926,28933,56
1927,28959,21
1928,28960,66
1929,29000,28
1930,29001,56
1931,29003,19
1932,29004,45
1933,29033,21
1934,29034,24
1935,29035,66
1936,29085,19
1937,29086,39
1938,29145,47
1939,29146,19
1940,29147,19
1941,29148,18
1942,29149,72
1943,29192,35
1944,29226,31
1945,29227,19
1946,29228,19
1947,29229,29
1948,29267,39
1949,29268,17
1950,29269,62
1951,29306,30
1952,29307,12
1953,29308,68
1954,29333,24
1955,29334,33
1956,29335,8
1957,29336,21
1958,29398,62
1959,29399,33
1960,29400,52
1961,29441,23
1962,29442,31
1963,29443,64
1964,29469,54
1965,29470,56
1966,29471,32
1967,29502,17
1968,29503,30
1969,29524,35
1970,29567,30
1971,29568,31
1972,29569,31
1973,29570,42
1974,29612,48
1975,29632,56
1976,29633,58
1977,29634,55
1978,29635,27
1979,29671,19
1980,29672,28
1981,29709,62
1982,29710,32
1983,29711,57
1984,29735,48
1985,29759,68
1986,29760,66
1987,29761,19
1988,29805,67
1989,29806,58
1990,29807,28
1991,29830,22
1992,29831,65
1993,29874,14
1994,29913,12
1995,29914,52
1996,29942,14
1997,29979,61
1998,29980,59
1999,29981,28
2000,29982,46
2001,30020,67
2002,30021,71
2003,30022,17
2004,30058,46
2005,30059,50
2006,30089,40
2007,30090,40
2008,30091,40
2009,30092,40
2010,30093,40
2011,30094,40
2012,30123,44
2013,30124,45
2014,30125,42
2015,30126,16
2016,30160,20
2017,30161,20
2018,30162,20
2019,30163,53
2020,30164,14
2021,30202,19
2022,30203,14
2023,30204,12
2024,30242,67
2025,30243,24
2026,30244,54
2027,30245,18
2028,30283,36
2029,30284,52
2030,30285,55
2031,30286,57
2032,30287,2
2033,30317,55
2034,30318,50
2035,30319,70
2036,30320,18
2037,30321,38
2038,30344,13
2039,30345,39
2040,30380,66
2041,30425,12
2042,30426,20
2043,30427,65
2044,30428,32
2045,30450,21
2046,30495,39
2047,30496,1
2048,30497,25
2049,30498,39
2050,30528,30
2051,30530,27
2052,30531,45
2053,30532,13
2054,30533,14
2055,30580,17
2056,30581,17
2057,30582,25
2058,30583,19
2059,30603,33
2060,30622,50
2061,30623,14
2062,30624,46
2063,30625,52
2064,30661,62
2065,30662,26
2066,30663,61
2067,30702,43
2068,30703,50
2069,30704,44
2070,30737,51
2071,30738,55
2072,30739,21
2073,30740,31
2074,30789,23
2075,30790,61
2076,30791,28
2077,30792,53
2078,30842,18
2079,30843,17
2080,30844,25
2081,30887,25
2082,30888,62
2083,30889,56
2084,30890,28
2085,30934,67
2086,30935,23
2087,30979,24
2088,31034,20
2089,31072,17
2090,31073,15
2091,31074,15
2092,31109,24
2093,31110,63
2094,31111,53
2095,31112,1
2096,31113,31
2097,31148,17
2098,31175,45
2099,31176,28
2100,31215,27
2101,31216,47
2102,31248,72
2103,31249,24
2104,31250,64
2105,31270,50
2106,31271,43
2107,31272,27
2108,31273,19
2109,31308,18
2110,31309,19
2111,31310,12
2112,31339,71
2113,31340,26
2114,31341,17
2115,31342,61
2116,31382,16
2117,31383,50
2118,31384,27
2119,31385,13
2120,31422,72
2121,31423,15
2122,31424,44
2123,31425,44
2124,31426,16
2125,31459,20
2126,31460,28
2127,31461,21
2128,31495,62
2129,31527,37
2130,31548,70
2131,31549,53
2132,31598,61
2133,31658,37
2134,31659,46
2135,31693,28
2136,31694,24
2137,31695,53
2138,31696,30
2139,31730,28
2140,31731,22
2141,31732,22
2142,31733,28
2143,31767,20
2144,31768,15
2145,31769,43
2146,31810,65
2147,31811,67
2148,31879,42
2149,31880,56
2150,31881,72
2151,31882,64
2152,31923,13
2153,31924,12
2154,31971,44
2155,31972,19
2156,31973,41
2157,31974,13
2158,31975,17
2159,32019,20
2160,32020,39
2161,32021,23
2162,32082,72
2163,32083,23
2164,32101,20
2165,32102,46
2166,32103,72
2167,32136,47
2168,32137,31
2169,32138,55
2170,32139,54
2171,32140,15
2172,32179,55
2173,32180,24
2174,32181,32
2175,32218,64
2176,32237,18
2177,32238,41
2178,32312,45
2179,32313,58
2180,32314,56
2181,32330,20
2182,32331,69
2183,32371,62
2184,32372,14
2185,32417,36
2186,32449,46
2187,32450,36
2188,32451,36
2189,32479,57
2190,32480,56
2191,32481,19
2192,32508,45
2193,32509,18
2194,32532,14
2195,32533,37
2196,32534,16
2197,32570,32
2198,32571,24
2199,32572,64
2200,32573,26
2201,32574,57
2202,32598,12
2203,32599,45
2204,32600,45
2205,32601,29
2206,32632,20
2207,32633,12
2208,32634,29
2209,32665,15
2210,32666,28
2211,32699,13
2212,32700,32
2213,32701,47
2214,32702,30
2215,32739,29
2216,32740,31
2217,32741,31
2218,32742,30
2219,32743,51
2220,32744,50
2221,32788,12
2222,32789,12
2223,32829,45
2224,32830,69
2225,32831,13
2226,32869,35
2227,32870,60
2228,32871,17
2229,32898,39
2230,32899,46
2231,32939,16
2232,32940,40
2233,32941,16
2234,32942,52
2235,33005,62
2236,33006,60
2237,33007,25
2238,33008,56
2239,33048,18
2240,33070,46
2241,33071,20
2242,33072,55
2243,33102,20
2244,33103,17
2245,33172,12
2246,33173,12
2247,33184,17
2248,33185,18
2249,33186,18
2250,33219,72
2251,33220,15
2252,33221,27
2253,33255,15
2254,33256,43
2255,33257,19
2256,33285,50
2257,33286,48
2258,33306,22
2259,33307,60
2260,33308,22
2261,33346,51
2262,33347,55
2263,33372,37
2264,33373,27
2265,33416,68
2266,33417,25
2267,33418,25
2268,33462,70
2269,33494,19
2270,33495,26
2271,33496,56
2272,33525,28
2273,33526,64
2274,33527,64
2275,33528,26
2276,33529,26
2277,33562,66
2278,33591,69
2279,33634,36
2280,33635,36
2281,33636,26
2282,33702,19
2283,33703,24
2284,33704,51
2285,33723,39
2286,33724,72
2287,33756,31
2288,33757,19
2289,33758,70
2290,33795,28
2291,33796,54
2292,33819,39
2293,33820,45
2294,33821,12
2295,33851,42
2296,33852,70
2297,33892,67
2298,33893,26
2299,33894,18
2300,33957,46
2301,33958,36
2302,33959,49
2303,33986,49
2304,34002,20
2305,34003,50
2306,34004,15
2307,34055,56
2308,34056,60
2309,34057,24
2310,34095,35
2311,34096,33
2312,34158,70
2313,34159,12
2314,34160,20
2315,34161,14
2316,34194,24
2317,34195,18
2318,34238,70
2319,34240,19
2320,34241,24
2321,34274,36
2322,34318,52
2323,34319,28
2324,34320,14
2325,34321,12
2326,34361,18
2327,34362,12
2328,34363,22
2329,34435,48
2330,34451,15
2331,34468,12
2332,34469,29
2333,34470,30
2334,34471,30
2335,34515,27
2336,34552,44
2337,34553,16
2338,34554,12
2339,34595,14
2340,34596,49
2341,34597,37
2342,34621,37
2343,34622,13
2344,34623,30
2345,34649,52
2346,34650,46
2347,34686,28
2348,34687,24
2349,34688,24
2350,34710,17
2351,34711,17
2352,34712,64
2353,34713,63
2354,34758,44
2355,34759,13
2356,34760,56
2357,34785,27
2358,34786,30
2359,34822,18
2360,34852,17
2361,34853,61
2362,34854,26
2363,34855,18
2364,34856,60
2365,34884,32
2366,34885,53
2367,34924,27
2368,34925,30
2369,34953,70
2370,34954,59
2371,34982,16
2372,34983,43
2373,35026,52
2374,35027,52
2375,35028,52
2376,35029,52
2377,35030,52
2378,35069,12
2379,35070,68
2380,35071,28
2381,35099,58
2382,35100,24
2383,35119,33
2384,35160,55
2385,35161,47
2386,35176,68
2387,35177,70
2388,35178,38
2389,35230,50
2390,35231,45
2391,35232,13
2392,35253,48
2393,35279,24
2394,35280,58
2395,35281,26
2396,35342,37
2397,35343,14
2398,35344,57
2399,35372,65
2400,35373,66
2401,35413,50
2402,35444,37
2403,35445,37
2404,35446,12
2405,35473,36
2406,35499,12
2407,35500,45
2408,35501,36
2409,35502,33
2410,35551,43
2411,35552,27
2412,35553,31
2413,35554,27
2414,35618,59
2415,35619,48
2416,35620,29
2417,35654,61
2418,35655,56
2419,35656,24
2420,35657,32
2421,35690,50
2422,35691,60
2423,35730,25
2424,35731,18
2425,35732,45
2426,35733,49
2427,35766,70
2428,35767,34
2429,35768,35
2430,35801,24
2431,35802,36
2432,35803,15
2433,35846,69
2434,35847,13
2435,35848,52
2436,35881,17
2437,35882,36
2438,35915,18
2439,35916,41
2440,35940,64
2441,35941,25
2442,35942,28
2443,35943,19
2444,35979,56
2445,35980,28
2446,35981,15
2447,36022,72
2448,36057,67
2449,36091,46
2450,36092,37
2451,36093,70
2452,36122,67
2453,36123,12
2454,36124,12
2455,36185,52
2456,36186,28
2457,36257,45
2458,36258,58
2459,36259,39
2460,36260,20
2461,36261,51
2462,36312,28
2463,36313,22
2464,36314,21
2465,36349,8
2466,36374,66
2467,36411,69
2468,36412,37
2469,36413,64
2470,36451,24
2471,36452,56
2472,36472,42
2473,36473,16
2474,36474,41
2475,36475,60
2476,36476,22
2477,36524,35
2478,36565,27
2479,36566,72
2480,36609,61
2481,36610,24
2482,36611,28
2483,36650,38
2484,36652,18
2485,36653,60
2486,36654,68
2487,36684,49
2488,36685,67
2489,36748,43
2490,36783,52
2491,36784,39
2492,36785,69
2493,36786,37
2494,36826,63
2495,36865,49
2496,36866,37
2497,36867,49
2498,36868,49
2499,36869,53
2500,36913,48
2501,36944,66
2502,36976,54
2503,36977,0
2504,36978,23
2505,37006,38
2506,37007,41
2507,37008,41
2508,37009,41
2509,37010,41
2510,37011,70
2511,37051,50
2512,37052,36
2513,37083,32
2514,37084,53
2515,37085,39
2516,37117,49
2517,37118,50
2518,37148,28
2519,37177,51
2520,37178,49
2521,37179,12
2522,37180,43
2523,37181,42
2524,37182,15
2525,37222,24
2526,37223,63
2527,37224,72
2528,37225,72
2529,37275,20
2530,37276,30
2531,37277,13
2532,37308,46
2533,37352,37
2534,37353,28
2535,37354,39
2536,37369,36
2537,37370,12
2538,37371,50
2539,37417,17
2540,37418,70
2541,37458,37
2542,37459,61
2543,37460,58
2544,37496,62
2545,37497,28
2546,37498,15
2547,37538,36
2548,37539,53
2549,37540,13
2550,37541,46
2551,37542,26
2552,37571,70
2553,37572,43
2554,37573,45
2555,37574,45
2556,37641,42
2557,37642,32
2558,37672,67
2559,37673,24
2560,37674,23
2561,37675,58
2562,37716,69
2563,37717,13
2564,37718,64
2565,37719,25
2566,37750,22
2567,37751,38
2568,37752,37
2569,37814,12
2570,37815,44
2571,37816,48
2572,37854,42
2573,37855,72
2574,37895,42
2575,37896,27
2576,37933,56
2577,37934,15
2578,37970,27
2579,37971,71
2580,37972,12
2581,38008,12
2582,38009,35
2583,38048,28
2584,38049,15
2585,38050,43
2586,38051,15
2587,38085,26
2588,38137,58
2589,38138,62
2590,38139,28
2591,38140,52
2592,38141,54
2593,38203,37
2594,38204,25
2595,38224,72
2596,38225,30
2597,38226,47
2598,38227,32
2599,38228,64
2600,38288,49
2601,38308,70
2602,38309,56
2603,38363,34
2604,38364,28
2605,38365,42
2606,38366,50
2607,38367,47
2608,38401,50
2609,38414,36
2610,38415,39
2611,38416,17
2612,38417,69
2613,38448,66
2614,38449,22
2615,38450,32
2616,38451,32
2617,38452,68
2618,38453,32
2619,38454,24
2620,38455,23
2621,38513,58
2622,38514,56
2623,38543,28
2624,38544,28
2625,38587,70
2626,38588,54
2627,38589,27
2628,38590,64
2629,38591,61
2630,38629,32
2631,38630,47
2632,38660,72
2633,38661,12
2634,38689,38
2635,38690,55
2636,38736,57
2637,38737,31
2638,38738,61
2639,38783,66
2640,38784,17
2641,38785,64
2642,38786,62
2643,38824,13
2644,38825,26
2645,38826,61
2646,38874,59
2647,38875,60
2648,38876,61
2649,38877,27
2650,38878,51
2651,38879,36
2652,38918,58
2653,38919,58
2654,38920,58
2655,38921,58
2656,38952,67
2657,38953,24
2658,38954,58
2659,38994,69
2660,38995,13
2661,39014,35
2662,39058,26
2663,39059,36
2664,39061,15
2665,39108,27
2666,39109,51
2667,39110,68
2668,39146,56
2669,39147,58
2670,39148,23
2671,39149,39
2672,39150,24
2673,39183,17
2674,39184,70
2675,39185,70
2676,39217,32
2677,39218,58
2678,39219,25
2679,39220,39
2680,39258,32
2681,39259,32
2682,39306,48
2683,39307,29
2684,39347,12
2685,39348,28
2686,39377,23
2687,39378,56
2688,39379,62
2689,39380,64
2690,39384,60
2691,39385,25
2692,39386,25
2693,39387,25
2694,39388,64
2695,39425,39
2696,39426,58
2697,39427,62
2698,39428,32
2699,39429,23
2700,39466,13
2701,39532,18
2702,39533,24
2703,39534,61
2704,39535,44
2705,39589,41
2706,39590,48
2707,39640,67
2708,39670,45
2709,39671,70
2710,39672,52
2711,39713,22
2712,39714,47
2713,39756,28
2714,39757,27
2715,39758,52
2716,39786,35
2717,39787,41
2718,39788,54
2719,39789,52
2720,39815,13
2721,39816,50
2722,39817,50
2723,39818,42
2724,39819,52
2725,39891,71
2726,39892,56
2727,39929,13
2728,39930,68
2729,40008,42
2730,40010,42
2731,40045,64
2732,40046,32
2733,40078,53
2734,40079,53
2735,40080,27
2736,40081,52
2737,40117,42
2738,40118,15
2739,40119,55
2740,40139,49
2741,40140,49
2742,40141,72
2743,40182,13
2744,40183,13
2745,40213,28
2746,40214,32
2747,40249,26
2748,40250,61
2749,40251,24
2750,40252,26
2751,40272,35
2752,40299,66
2753,40300,22
2754,40340,25
2755,40341,31
2756,40342,71
2757,40399,28
2758,40400,66
2759,40435,55
2760,40436,31
2761,40437,53
2762,40473,37
2763,40474,47
2764,40475,29
2765,40506,18
2766,40507,53
2767,40523,15
2768,40524,42
2769,40525,37
2770,40563,55
2771,40564,54
2772,40565,57
2773,40566,20
2774,40624,58
2775,40625,31
2776,40626,58
2777,40627,56
2778,40628,22
2779,40629,60
2780,40661,68
2781,40662,62
2782,40663,24
2783,40706,57
2784,40707,22
2785,40743,17
2786,40744,28
2787,40796,45
2788,40797,56
2789,40798,26
2790,40846,13
2791,40847,60
2792,40882,13
2793,40883,62
2794,40884,36
2795,40885,43
2796,40909,36
2797,40910,28
2798,40938,36
2799,40939,52
2800,40940,56
2801,40965,64
2802,40966,21
2803,40967,65
2804,40994,27
2805,40995,42
2806,40996,64
2807,41029,27
2808,41030,54
2809,41076,72
2810,41077,56
2811,41114,25
2812,41115,37
2813,41147,18
2814,41148,18
2815,41149,39
2816,41230,59
2817,41239,26
2818,41240,26
2819,41241,26
2820,41271,24
2821,41272,27
2822,41346,15
2823,41347,45
2824,41348,36
2825,41373,52
2826,41374,70
2827,41375,64
2828,41376,24
2829,41411,46
2830,41412,40
2831,41413,15
2832,41438,12
2833,41439,47
2834,41455,26
2835,41456,26
2836,41457,18
2837,41508,43
2838,41509,37
2839,41510,13
2840,41549,28
2841,41584,17
2842,41622,57
2843,41623,26
2844,41624,62
2845,41672,37
2846,41673,39
2847,41674,28
2848,41712,34
2849,41713,35
2850,41735,55
2851,41793,42
2852,41820,28
2853,41821,45
2854,41822,63
2855,41852,33
2856,41853,35
2857,41881,43
2858,41882,12
2859,41883,12
2860,41918,36
2861,41919,33
2862,41920,52
2863,41921,55
2864,41969,57
2865,41970,23
2866,41971,70
2867,42006,56
2868,42007,57
2869,42008,46
2870,42009,45
2871,42050,27
2872,42094,66
2873,42095,23
2874,42096,61
2875,42097,36
2876,42137,56
2877,42158,67
2878,42159,62
2879,42160,21
2880,42197,12
2881,42215,27
2882,42216,35
2883,42259,8
2884,42301,35
2885,42333,57
2886,42334,57
2887,42335,28
2888,42366,65
2889,42404,45
2890,42405,51
2891,42406,47
2892,42476,32
2893,42477,57
2894,42478,71
2895,42512,35
2896,42513,63
2897,42539,51
2898,42540,30
2899,42541,37
2900,42565,15
2901,42566,43
2902,42567,27
2903,42568,27
2904,42569,60
2905,42590,71
2906,42591,13
2907,42614,27
2908,42615,66
2909,42616,26
2910,42617,32
2911,42647,28
2912,42648,69
2913,42649,70
2914,42650,70
2915,42690,28
2916,42691,39
2917,42726,25
2918,42727,41
2919,42728,27
2920,42781,46
2921,42782,36
2922,42783,15
2923,42836,55
2924,42870,49
2925,42871,12
2926,42872,46
2927,42916,15
2928,42917,52
2929,42942,22
2930,42943,68
2931,42961,64
2932,42962,25
2933,42963,70
2934,42964,70
2935,43000,23
2936,43001,39
2937,43027,58
2938,43028,60
2939,43072,39
2940,43073,39
2941,43074,39
2942,43075,39
2943,43118,13
2944,43119,46
2945,43131,56
2946,43132,52
2947,43133,48
2948,43174,56
2949,43175,67
2950,43245,44
2951,43246,55
2952,43247,30
2953,43248,51
2954,43279,62
2955,43280,59
2956,43353,60
2957,43354,26
2958,43355,27
2959,43393,36
2960,43426,72
2961,43427,72
2962,43428,45
2963,43509,37
2964,43510,50
2965,43511,50
2966,43575,37
2967,43594,62
2968,43595,71
2969,43596,60
2970,43597,41
2971,43598,41
2972,43678,67
2973,43679,46
2974,43718,33
2975,43753,12
2976,43754,46
2977,43788,61
2978,43789,62
2979,43820,39
2980,43821,63
2981,43822,56
2982,43823,64
2983,43831,52
2984,43857,15
2985,43874,12
2986,43875,49
2987,43884,56
2988,43906,27
2989,43907,47
2990,43979,26
2991,43980,25
2992,44021,22
2993,44022,28
2994,44055,26
2995,44056,53
2996,44057,47
2997,44092,12
2998,44093,23
2999,44105,31
3000,44106,26
3001,44107,35
3002,44108,60
3003,44139,25
3004,44140,31
3005,44141,31
3006,44142,22
3007,44186,69
3008,44187,56
3009,44217,58
3010,44273,70
3011,44274,34
3012,44318,42
3013,44319,41
3014,44320,44
3015,44360,64
3016,44361,39
3017,44397,46
3018,44398,34
3019,44399,42
3020,44427,69
3021,44444,12
3022,44445,46
3023,44446,26
3024,44474,28
3025,44525,39
3026,44526,13
3027,44527,43
3028,44559,64
3029,44560,45
3030,44561,56
3031,44582,28
3032,44583,70
3033,44599,37
3034,44600,15
3035,44601,44
3036,44630,29
3037,44631,50
3038,44632,50
3039,44633,55
3040,44651,46
3041,44652,25
3042,44653,39
3043,44684,62
3044,44709,32
3045,44711,54
3046,44712,70
3047,44742,33
3048,44743,62
3049,44791,56
3050,44792,58
3051,44793,26
3052,44836,35
3053,44837,27
3054,44838,38
3055,44872,36
3056,44873,13
3057,44903,60
3058,44904,70
3059,44941,28
3060,44942,44
3061,44971,23
3062,44972,62
3063,45013,66
3064,45098,72
3065,45099,30
3066,45132,62
3067,45133,68
3068,45134,31
3069,45135,31
3070,45167,26
3071,45168,33
3072,45217,37
3073,45218,26
3074,45219,25
3075,45220,57
3076,45248,28
3077,45249,36
3078,45290,50
3079,45291,40
3080,45292,15
3081,45325,35
3082,45358,27
3083,45392,45
3084,45393,37
3085,45448,28
3086,45449,28
3087,45503,27
3088,45504,54
3089,45505,46
3090,45543,65
3091,45544,23
3092,45545,63
3093,45578,48
3094,45607,41
3095,45608,12
3096,45609,46
3097,45654,59
3098,45655,60
3099,45698,41
3100,45699,41
3101,45700,70
3102,45757,23
3103,45796,42
3104,45798,40
3105,45799,43
3106,45800,43
3107,45801,15
3108,45855,56
3109,45856,25
3110,45857,61
3111,45912,68
3112,45913,23
3113,45943,55
3114,45944,70
3115,45945,47
3116,45946,26
3117,45982,70
3118,45983,56
3119,45999,27
3120,46027,27
3121,46057,52
3122,46058,23
3123,46059,71
3124,46094,57
3125,46095,28
3126,46129,68
3127,46130,66
3128,46163,28
3129,46164,51
3130,46165,29
3131,46201,26
3132,46202,64
3133,46203,60
3134,46266,26
3135,46267,25
3136,46268,39
3137,46269,38
3138,46270,52
3139,46320,34
3140,46351,27
3141,46387,27
3142,46413,34
3143,46428,66
3144,46429,48
3145,46451,65
